FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family
149901;74171,51563;76090,98438;2817,942627;3735,4731450000004;7319,716309;-72,175674;632,898621;6239,166504;3,230052;CV;A8;SC3;MPP;48h;P+ILs;TT21;A8_TT21;A8CV48hMPPTT21
145718;81772,04688;79985,85156;606,73999;3184,929443;7676,090331999999;-406,183624;20240,26367;310,262146;3,3218330000000003;CV;A9;SC3;ST-HSC;48h;P+ILs;TT21;A9_TT21;A9CV48hST-HSCTT21
134849;75331,76563;59508,33203;-6,971058;5285,794434;7711,025879000001;670,7557370000001;868,779114;255,34692400000003;3,458554;CV;A10;SC3;ST-HSC;48h;P+ILs;TT21;A10_TT21;A10CV48hST-HSCTT21
137090;84334,11719;93210,32813;1544,4923099999999;6504,688477000001;11512,67188;8349,362305;7274,293456999999;221,991379;3,62131;CV;A11;SC3;SLAM-HSC;48h;P+ILs;TT21;A11_TT21;A11CV48hSLAM-HSCTT21
122822;80768,875;94854,90625;414,81665;2852,419922;6991,228515999999;10142,50781;837,3848879999999;107,27375;3,7315059999999995;CV;A12;SC3;SLAM-HSC;48h;P+ILs;TT21;A12_TT21;A12CV48hSLAM-HSCTT21
128827;88838,26563;77657,02344;1540,8686519999999;4222,082031;7534,297852;4938,876953;2464,073975;255,64106800000002;3,859483;CV;B12;SC3;SLAM-HSC;48h;P+ILs;TT21;B12_TT21;B12CV48hSLAM-HSCTT21
126601;66065,23438;65414,30469;317,02297999999996;8000,38916;7555,498535;3889,1579590000006;1276,4844970000001;236,34651200000002;4,027319;CV;B11;SC3;SLAM-HSC;48h;P+ILs;TT21;B11_TT21;B11CV48hSLAM-HSCTT21
119661;59275,09375;68616,59375;322,150665;4732,751953;7486,251465;589,17218;1321,380005;358,180969;4,14919;CV;B10;SC3;ST-HSC;48h;P+ILs;TT21;B10_TT21;B10CV48hST-HSCTT21
137878;79052,89063;47037,13281;2307,9021;2922,139404;8813,305664;-211,82197599999998;15994,20215;366,390411;4,264076;CV;B9;SC3;ST-HSC;48h;P+ILs;TT21;B9_TT21;B9CV48hST-HSCTT21
130206;69568,59375;75129,46094;6172,498535;3793,176025;7033,667969;1890,047363;12449,80566;867,126953;4,379646;CV;B8;SC3;MPP;48h;P+ILs;TT21;B8_TT21;B8CV48hMPPTT21
167968;86252,39063;89395,1875;2329,652588;3151,901855;6798,869140999999;-52,556746999999994;1070,2905269999999;1502,396362;4,492628;CV;B7;SC3;MPP;48h;P+ILs;TT21;B7_TT21;B7CV48hMPPTT21
137182;56595,21094;77846,23438;949,9991460000001;7200,706543000001;7760,54248;23343,5293;5915,506348;-270,370911;4,596474;CV;B6;SC2;SLAM-HSC;48h;P;TT21;B6_TT21;B6CV48hSLAM-HSCTT21
160310;76201,65625;64868,09375;1993,723022;5306,556152;8179,54248;462,204834;598,553284;194,874451;4,804364;CV;B4;SC2;ST-HSC;48h;P;TT21;B4_TT21;B4CV48hST-HSCTT21
131257;78732,78125;84863,66406;3658,597168;7058,333495999999;8639,833984;-124,581253;1317,121704;178,500046;4,933904;CV;B3;SC2;ST-HSC;48h;P;TT21;B3_TT21;B3CV48hST-HSCTT21
127721;139639,3594;128098,75;2561,903564;10515,22168;10947,39941;1601,4121089999999;5297,680664;989,0479740000001;5,059878;CV;B2;SC2;MPP;48h;P;TT21;B2_TT21;B2CV48hMPPTT21
147822;82541,97656;72691,15625;3440,679443;6017,682129;10321,28125;665,168274;1794,6428219999998;726,1992799999999;5,1869760000000005;CV;B1;SC2;MPP;48h;P;TT21;B1_TT21;B1CV48hMPPTT21
192658;171512,3281;58362,36328;4144,249022999999;3701,653564;15716,12305;764,049133;1432,617676;3455,758545;5,298051999999999;CV;C1;SC2;MPP;48h;P;TT21;C1_TT21;C1CV48hMPPTT21
148439;84223,44531;80023,9375;4228,737793;4088,069092;8134,777344;-785,9063719999999;6087,769531;1577,018311;5,38998;CV;C2;SC2;MPP;48h;P;TT21;C2_TT21;C2CV48hMPPTT21
105841;97735,89844;57215,203129999994;1421,561279;2225,448486;8528,678711;-346,554596;8558,05957;299,442139;5,4941699999999996;CV;C3;SC2;ST-HSC;48h;P;TT21;C3_TT21;C3CV48hST-HSCTT21
147807;75929,14063;67110,05469;495,366089;6100,244629;8214,121094;2311,026611;20691,02344;13,287607000000001;5,644665;CV;C4;SC2;ST-HSC;48h;P;TT21;C4_TT21;C4CV48hST-HSCTT21
168102;96167,47656;105564,9063;1196,657593;5927,217285;12173,45215;24387,3457;3680,0351560000004;-146,902298;5,753494;CV;C5;SC2;SLAM-HSC;48h;P;TT21;C5_TT21;C5CV48hSLAM-HSCTT21
150535;120769,5391;86626,05469;108,56521599999999;5298,664551;13205,25488;4253,242188;22995,4043;325,337708;5,855778;CV;C6;SC2;SLAM-HSC;48h;P;TT21;C6_TT21;C6CV48hSLAM-HSCTT21
133488;60390,12109;73958,5;10897,67969;3164,720459;7793,431151999999;1431,198364;1215,7615970000002;3078,893311;5,968222;CV;C7;SC3;MPP;48h;P+ILs;TT21;C7_TT21;C7CV48hMPPTT21
153144;96350,73438;102323,3438;1951,2875980000001;1792,043091;9335,217773;143,679016;571,069702;1120,51355;6,113392;CV;C8;SC3;MPP;48h;P+ILs;TT21;C8_TT21;C8CV48hMPPTT21
145671;56428,61328;57623,37109;955,819641;4801,018555;7650,203613;-446,152771;1596,094849;183,209305;6,22867;CV;C9;SC3;ST-HSC;48h;P+ILs;TT21;C9_TT21;C9CV48hST-HSCTT21
185286;132024,5625;112595,4219;2244,5778809999997;3387,181396;9948,583984;1703,9431149999998;604,45459;224,125885;6,3658790000000005;CV;C10;SC3;ST-HSC;48h;P+ILs;TT21;C10_TT21;C10CV48hST-HSCTT21
155763;73057,67188;48993,49219;54,469372;1560,248535;8781,808594;31654,89258;33846,21875;115,56562;6,6777619999999995;CV;C11;SC3;SLAM-HSC;48h;P+ILs;TT21;C11_TT21;C11CV48hSLAM-HSCTT21
133960;98897,33594;70540,82031;499,70431500000007;3644,5437009999996;9734,696289;42491,53906;18676,79492;0,132926;6,8696779999999995;CV;C12;SC3;SLAM-HSC;48h;P+ILs;TT21;C12_TT21;C12CV48hSLAM-HSCTT21
149493;79763,32031;53056,15234;2019,058838;3309,313965;8162,144043000001;3380,703369;33150,53906;158,614777;6,964586;CV;D12;SC3;SLAM-HSC;48h;P+ILs;TT21;D12_TT21;D12CV48hSLAM-HSCTT21
173918;113126,1641;107054,7813;-77,418999;9815,235352;12360,56836;7017,064453;9250,875977;243,295868;7,05842;CV;D11;SC3;SLAM-HSC;48h;P+ILs;TT21;D11_TT21;D11CV48hSLAM-HSCTT21
156446;73696,70313;65225,09375;316,764587;4946,706543;7138,036133;680,8583980000001;470,97213700000003;457,00119000000007;7,152742;CV;D10;SC3;ST-HSC;48h;P+ILs;TT21;D10_TT21;D10CV48hST-HSCTT21
158731;66413,90625;60722,13281;5957,740234000001;6967,415039;8495,780273;-1091,390015;3697,0187990000004;9,136808;7,3284899999999995;CV;D9;SC3;ST-HSC;48h;P+ILs;TT21;D9_TT21;D9CV48hST-HSCTT21
169050;107097,625;58697,94141;1853,491577;4227,982422;13825,16406;1564,557617;39422,91016;2489,388672;7,457346;CV;D8;SC3;MPP;48h;P+ILs;TT21;D8_TT21;D8CV48hMPPTT21
157600;73735,97656;74204,83594;3380,571045;4083,721436;14722,36914;796,603333;1775,3259280000002;733,70874;7,591672999999999;CV;D7;SC3;MPP;48h;P+ILs;TT21;D7_TT21;D7CV48hMPPTT21
174580;119721,1484;112860,7969;552,924316;7552,503906;16153,62305;23383,43945;12331,50781;188,569931;7,802053999999999;CV;D6;SC2;SLAM-HSC;48h;P;TT21;D6_TT21;D6CV48hSLAM-HSCTT21
130117;70181,44531;46824,12109;300,43045;2378,849365;6860,223145;8103,643066;16905,58203;-46,039974;7,977411999999999;CV;D5;SC2;SLAM-HSC;48h;P;TT21;D5_TT21;D5CV48hSLAM-HSCTT21
174082;93560,1875;89479,67188;1879,60437;6322,336914;8475,97168;746,241394;658,611023;356,552856;8,10319;CV;D4;SC2;ST-HSC;48h;P;TT21;D4_TT21;D4CV48hST-HSCTT21
147419;90580,42188;90767,25781;657,631592;8026,29541;9156,241211;-520,069031;7563,036620999999;-44,821075;8,243134;CV;D3;SC2;ST-HSC;48h;P;TT21;D3_TT21;D3CV48hST-HSCTT21
186038;125759,2031;102117,4766;18574,12109;2811,432861;10323,4043;888,961182;1973,1931149999998;12945,07617;8,359047;CV;D2;SC2;MPP;48h;P;TT21;D2_TT21;D2CV48hMPPTT21
144872;70865,69531;89850,95313;1019,859924;1655,19043;6579,838867;612,1374509999999;23578,95117;1521,38147;8,486291;CV;D1;SC2;MPP;48h;P;TT21;D1_TT21;D1CV48hMPPTT21
151118;69196,125;54342,54297;2881,050537;3196,152588;7500,576172;882,627075;870,8309939999999;1712,9360350000002;8,578513000000001;CV;E1;SC2;MPP;48h;P;TT21;E1_TT21;E1CV48hMPPTT21
120586;95035,78125;70220,71094;2565,197266;4726,438965;9074,263672;234,66752599999998;3716,1279299999997;1387,8964839999999;8,778831;CV;E2;SC2;MPP;48h;P;TT21;E2_TT21;E2CV48hMPPTT21
144902;76048,14063;65440,484379999994;3960,165527;5627,196289;8336,916992;-18,161068;1048,481567;354,17041;8,878623;CV;E3;SC2;ST-HSC;48h;P;TT21;E3_TT21;E3CV48hST-HSCTT21
151098;67677,67969;98890,19531;-687,354187;10850,9375;8918,908203;844,1533199999999;851,769592;-77,781601;9,033075;CV;E4;SC2;ST-HSC;48h;P;TT21;E4_TT21;E4CV48hST-HSCTT21
174228;101330,8828;89070,3125;329,723297;6776,949706999999;11993,063479999999;9241,195313;5589,744629;-108,774933;9,150160000000001;CV;E5;SC2;SLAM-HSC;48h;P;TT21;E5_TT21;E5CV48hSLAM-HSCTT21
155787;66104,5;64330,21484;517,456482;4881,638184;7906,707031;4671,449707;8741,561523;108,22404499999999;9,502877;CV;E6;SC2;SLAM-HSC;48h;P;TT21;E6_TT21;E6CV48hSLAM-HSCTT21
154062;77524,9375;98797,375;2814,634521;1990,168945;8521,102539;867,3214720000001;24350,95703;2096,306885;9,633444;CV;E7;SC3;MPP;48h;P+ILs;TT21;E7_TT21;E7CV48hMPPTT21
167501;99169,84375;86032,24219;30203,58008;2572,033691;12413,58594;1327,680908;1269,326172;631,2677610000001;9,78389;CV;E8;SC3;MPP;48h;P+ILs;TT21;E8_TT21;E8CV48hMPPTT21
130148;63693,5625;51563,89063;3090,686523;3874,6850590000004;12107,52148;-542,222839;7454,783691;42,850227000000004;9,885978999999999;CV;E9;SC3;ST-HSC;48h;P+ILs;TT21;E9_TT21;E9CV48hST-HSCTT21
158116;94352,72656;89872,375;966,354919;8045,68457;10169,49414;1216,923096;1080,70166;579,510925;10,015665;CV;E10;SC3;ST-HSC;48h;P+ILs;TT21;E10_TT21;E10CV48hST-HSCTT21
134146;76006,49219;82608,61719;-325,580688;3369,805176;7150,451172;19722,43164;10863,52051;-42,211937;10,291792999999998;CV;E11;SC3;SLAM-HSC;48h;P+ILs;TT21;E11_TT21;E11CV48hSLAM-HSCTT21
124531;96199,60156;72436,49219;322,72112999999996;6747,912598000001;8602,584961;15887,205080000002;2386,661865;33,675148;10,55815;CV;E12;SC3;SLAM-HSC;48h;P+ILs;TT21;E12_TT21;E12CV48hSLAM-HSCTT21
160032;110134,5078;95266,64844;13845,87207;4394,90625;10703,87109;3964,487061;1425,3201900000001;152,72699;10,68481;CV;F12;SC3;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12CV48hSLAM-HSCTT21
153548;77138,1875;82890,64063;488,048096;4137,819336;7161,059081999999;20913,63281;16020,3916;-185,860077;11,010222;CV;F11;SC3;SLAM-HSC;48h;P+ILs;TT21;F11_TT21;F11CV48hSLAM-HSCTT21
165643;120873,0625;100076,625;579,464539;6608,755371;12032,33496;-451,88369800000004;7528,987793000001;452,63739000000004;11,176299;CV;F10;SC3;ST-HSC;48h;P+ILs;TT21;F10_TT21;F10CV48hST-HSCTT21
119734;85549,10156;90438,8125;1956,914551;8433,242188;7201,83252;2029,762939;2453,447021;228,803085;11,301737;CV;F9;SC3;ST-HSC;48h;P+ILs;TT21;F9_TT21;F9CV48hST-HSCTT21
171732;135838,5;115447,8594;960,5342410000001;5958,77832;13667,31445;362,31604;2857,395996;1510,924683;11,411005000000001;CV;F8;SC3;MPP;48h;P+ILs;TT21;F8_TT21;F8CV48hMPPTT21
167357;107322,5391;105732,6953;4063,904297;2794,434082;11049,94238;-149,476517;5944,588379;2225,564697;11,540106;CV;F7;SC3;MPP;48h;P+ILs;TT21;F7_TT21;F7CV48hMPPTT21
165603;82978,70313;92383,27344;-778,701355;7011,266602;9953,730469;3602,1914060000004;2125,719971;90,876862;11,667057000000002;CV;F6;SC2;SLAM-HSC;48h;P;TT21;F6_TT21;F6CV48hSLAM-HSCTT21
159167;77766,5;77098,91406;-248,11792000000003;3387,242432;7625,935547;6252,366699;36877,30859;-103,339813;11,811933999999999;CV;F5;SC2;SLAM-HSC;48h;P;TT21;F5_TT21;F5CV48hSLAM-HSCTT21
109973;64068,41406;67459,91406;169,086105;3872,4375;7206,286620999999;889,640747;1470,271118;310,433014;11,921302;CV;F4;SC2;ST-HSC;48h;P;TT21;F4_TT21;F4CV48hST-HSCTT21
136165;62997,41406;76829,97656;211,84100299999997;7067,25293;6823,259765999999;2309,692627;5187,420897999999;-6,462629;12,055922;CV;F3;SC2;ST-HSC;48h;P;TT21;F3_TT21;F3CV48hST-HSCTT21
174721;157584,5625;118659,6641;14330,701169999998;3204,2919920000004;12112,38086;-291,135315;1444,679321;9313,53125;12,2177;CV;F2;SC2;MPP;48h;P;TT21;F2_TT21;F2CV48hMPPTT21
130121;84174,65625;78901,76563;1651,9165039999998;4860,716309;6536,079102000001;-660,183716;6296,523926;1072,294434;12,348754;CV;F1;SC2;MPP;48h;P;TT21;F1_TT21;F1CV48hMPPTT21
188046;127953,5625;121976,1953;1219,8670650000001;4355,519531;11136,157229999999;-27,084818;25075,53516;2051,035889;12,503108000000001;CV;G1;SC2;MPP;48h;P;TT21;G1_TT21;G1CV48hMPPTT21
184466;113096,4141;109449,0625;6545,299316;3397,555908;11019,52441;987,908081;17409,43359;1670,935059;12,621706;CV;G2;SC2;MPP;48h;P;TT21;G2_TT21;G2CV48hMPPTT21
143535;87965,99219;104190,4531;12960,95313;4812,263672;10328,47461;2406,447754;2731,560791;256,585938;12,756277;CV;G3;SC2;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21
138214;83344,03125;100832,2734;404,275909;4588,766602000001;7888,75;193,189667;4337,831543;516,32251;12,879175;CV;G4;SC2;ST-HSC;48h;P;TT21;G4_TT21;G4CV48hST-HSCTT21
124589;76104,07031;44732,10156;-371,792908;5617,333496;11332,8418;7780,762206999999;947,1356810000001;182,951553;13,034018;CV;G5;SC2;SLAM-HSC;48h;P;TT21;G5_TT21;G5CV48hSLAM-HSCTT21
150675;76472,97656;72941,05469;1120,370483;4708,060059;7050,474120999999;4469,266602000001;13132,58691;57,667235999999995;13,251872;CV;G6;SC2;SLAM-HSC;48h;P;TT21;G6_TT21;G6CV48hSLAM-HSCTT21
138406;73626,49219;60121,18359;558,058289;2784,599609;6948,343262;349,260223;1087,0529789999998;960,802795;13,348001000000002;CV;G7;SC3;MPP;48h;P+ILs;TT21;G7_TT21;G7CV48hMPPTT21
144418;77784,35156;81399,57031;1823,5373539999998;2060,543945;7817,967773;299,488556;11440,424809999999;988,2045289999999;13,466501000000001;CV;G8;SC3;MPP;48h;P+ILs;TT21;G8_TT21;G8CV48hMPPTT21
170283;106668,0313;90013,98438;3451,388428;5057,950684;9469,438477;-930,8176880000001;5048,498535;597,727478;13,575722;CV;G9;SC3;ST-HSC;48h;P+ILs;TT21;G9_TT21;G9CV48hST-HSCTT21
111156;96244,82813;74917,64063;870,082031;4093,640625;8930,087891;149,603348;8448,363281;477,3237;13,697543;CV;G10;SC3;ST-HSC;48h;P+ILs;TT21;G10_TT21;G10CV48hST-HSCTT21
137627;81416,23438;68390,49219;-661,273376;2689,740234;8473,633789;70648,50781;19347,71875;-372,368134;13,840076999999999;CV;G11;SC3;SLAM-HSC;48h;P+ILs;TT21;G11_TT21;G11CV48hSLAM-HSCTT21
138481;60217,57422;64167,18359;548,162964;2183,400879;7035,962890999999;23135,39844;10911,38086;-124,19544199999999;14,051092;CV;G12;SC3;SLAM-HSC;48h;P+ILs;TT21;G12_TT21;G12CV48hSLAM-HSCTT21
140263;97100,4375;75205,625;731,9364009999999;6874,57373;9765,431641;5253,068359000001;4863,029297;331,919556;14,193283;CV;H12;SC3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12CV48hSLAM-HSCTT21
123487;71520,19531;78400,77344;214,975204;4506,759277;8176,275879000001;15000,10449;23212,99805;-91,28765899999999;14,453535999999998;CV;H11;SC3;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11CV48hSLAM-HSCTT21
143844;75099,71094;76825,21094;6125,211426;5892,947754;8334,084961;2996,802002;826,4400019999999;381,85882599999997;14,551032999999999;CV;H10;SC3;ST-HSC;48h;P+ILs;TT21;H10_TT21;H10CV48hST-HSCTT21
146198;85732,36719;98442,75781;2337,414795;5712,419922;8832,378906;-217,136292;1205,3942869999998;115,75621799999999;14,686239000000002;CV;H9;SC3;ST-HSC;48h;P+ILs;TT21;H9_TT21;H9CV48hST-HSCTT21
133074;72655,45313;59365,53125;928,9520869999999;2821,960205;8573,154297;18,294104;14905,23926;1055,68396;14,834292000000001;CV;H8;SC3;MPP;48h;P+ILs;TT21;H8_TT21;H8CV48hMPPTT21
175389;94972,71094;118115,8359;1546,174927;8739,250977;12438,42773;4337,427246;2309,346924;156,84816;14,95885;CV;H6;SC2;SLAM-HSC;48h;P;TT21;H6_TT21;H6CV48hSLAM-HSCTT21
155719;69847,05469;84497,14063;9118,988281;5829,696289;6633,166992;3488,6601560000004;1503,121704;433,60479699999996;15,115792;CV;H5;SC2;SLAM-HSC;48h;P;TT21;H5_TT21;H5CV48hSLAM-HSCTT21
151773;89672,45313;88486,02344;671,892517;6496,008789;10815,32129;1146,014771;15182,5957;332,26001;15,222570000000001;CV;H4;SC2;ST-HSC;48h;P;TT21;H4_TT21;H4CV48hST-HSCTT21
131133;100293,2031;67290,92969;1857,539429;5680,369629;9274,648438;1306,091675;3607,700439;37,5872;15,36105;CV;H3;SC2;ST-HSC;48h;P;TT21;H3_TT21;H3CV48hST-HSCTT21
156214;77316,6875;103177,7656;17716,86719;7122,027344;8045,103515999999;-1459,382202;602,155884;1535,091187;15,445554000000001;CV;H2;SC2;MPP;48h;P;TT21;H2_TT21;H2CV48hMPPTT21
175331;89914,02344;28774,20117;2376,873535;3360,411865;21146,2207;19,000099;3516,477051;1411,19397;201,890823;VC;A1;SC2;MPP;48h;P;TT21;A1_TT21;A1VC48hMPPTT21
169358;86792,65625;26610,78125;9188,201172;3405,258789;24252,50391;-79,272087;7260,142578;3146,901611;203,288422;VC;A2;SC2;MPP;48h;P;TT21;A2_TT21;A2VC48hMPPTT21
141085;127437,1094;28771,82227;2554,305664;6869,274414;28367,31055;28,909367;501,786041;293,865662;204,897156;VC;A3;SC2;ST-HSC;48h;P;TT21;A3_TT21;A3VC48hST-HSCTT21
149589;78513,82031;25889,64063;4892,534668;4228,952636999999;21837,51953;742,258423;3279,202148;157,512787;206,458069;VC;A4;SC2;ST-HSC;48h;P;TT21;A4_TT21;A4VC48hST-HSCTT21
146866;91292,04688;20967,80078;583,4063719999999;4323,680176;19365,01953;7136,375488;5938,415039;1,10474;210,46051;VC;A5;SC2;SLAM-HSC;48h;P;TT21;A5_TT21;A5VC48hSLAM-HSCTT21
120925;84767,27344;21934,08203;253,62373399999998;2480,000977;36791,84375;6025,603515999999;14020,99707;306,792694;213,640091;VC;A6;SC2;SLAM-HSC;48h;P;TT21;A6_TT21;A6VC48hSLAM-HSCTT21
171212;105990,9219;39438,98047;1797,4946289999998;3878,109375;22778,92383;-607,06781;10251,72363;1746,970825;215,158142;VC;A7;SC3;MPP;48h;P+ILs;TT21;A7_TT21;A7VC48hMPPTT21
134323;74540,41406;22823,01172;2843,251709;1768,472168;22063,19336;-503,29974400000003;25684,18164;1085,849243;216,403717;VC;A8;SC3;MPP;48h;P+ILs;TT21;A8_TT21;A8VC48hMPPTT21
124729;79137,38281;33070,10156;1319,2436519999999;3599,6430659999996;19368,7168;-28,475958000000002;645,963379;362,93765299999995;217,96147200000001;VC;A9;SC3;ST-HSC;48h;P+ILs;TT21;A9_TT21;A9VC48hST-HSCTT21
124359;103653,7656;33989,97266;-335,164581;4139,841797;32808,99609;1633,320679;3336,865723;267,117798;219,20252999999997;VC;A10;SC3;ST-HSC;48h;P+ILs;TT21;A10_TT21;A10VC48hST-HSCTT21
127167;70100,52344;30246,23242;12836,32031;6071,584961;21414,54883;4930,00293;3050,01416;357,582367;222,11639399999999;VC;A11;SC3;SLAM-HSC;48h;P+ILs;TT21;A11_TT21;A11VC48hSLAM-HSCTT21
135506;88823,98438;25801,58203;454,2258;2837,545654;26866,55664;5335,402344;9272,041992;80,64954399999999;223,22348;VC;A12;SC3;SLAM-HSC;48h;P+ILs;TT21;A12_TT21;A12VC48hSLAM-HSCTT21
142307;62661,83203;20647,69141;1276,105591;4969,128906;20870,82617;4030,429932;664,458923;57,128075;224,378372;VC;B12;SC3;SLAM-HSC;48h;P+ILs;TT21;B12_TT21;B12VC48hSLAM-HSCTT21
154803;78418,625;19332,74023;152,46813999999998;5732,542969;19606,38281;4231,83252;15791,990230000001;-200,210587;227,030121;VC;B11;SC3;SLAM-HSC;48h;P+ILs;TT21;B11_TT21;B11VC48hSLAM-HSCTT21
140650;101862,8125;29647,66211;1182,614624;4121,077147999999;30800,80664;1830,166382;40645,00391;437,30819699999995;227,848465;VC;B10;SC3;ST-HSC;48h;P+ILs;TT21;B10_TT21;B10VC48hST-HSCTT21
136077;60955,37109;26970,16211;1016,67041;1707,715576;21851,24219;-1125,8845210000002;26667,12109;123,80664099999998;229,275406;VC;B9;SC3;ST-HSC;48h;P+ILs;TT21;B9_TT21;B9VC48hST-HSCTT21
169027;98690,27344;27980,4707;3906,437988;5120,930664;21583,5625;766,5000610000001;1088,640015;868,189148;230,45103500000002;VC;B8;SC3;MPP;48h;P+ILs;TT21;B8_TT21;B8VC48hMPPTT21
139733;68053,72656;16482,69141;5329,062011999999;2854,626953;20581,08594;1912,004272;1801,0678710000002;1496,057617;231,80986000000001;VC;B7;SC3;MPP;48h;P+ILs;TT21;B7_TT21;B7VC48hMPPTT21
165843;140122,5;22066,17188;47,892769;3543,97583;27592,9668;71959,76563;28327,523439999997;375,110321;232,889404;VC;B6;SC2;SLAM-HSC;48h;P;TT21;B6_TT21;B6VC48hSLAM-HSCTT21
167592;76696,69531;32632,18164;1463,186157;7128,301758;31665,24414;3768,200439;506,60784900000004;40,17775;234,57888799999998;VC;B5;SC2;SLAM-HSC;48h;P;TT21;B5_TT21;B5VC48hSLAM-HSCTT21
142107;93598,26563;31406,48242;3210,454346;4362,22168;27137,17383;-95,16628299999999;32720,9043;367,92913799999997;235,58853100000002;VC;B4;SC2;ST-HSC;48h;P;TT21;B4_TT21;B4VC48hST-HSCTT21
135156;75824,42188;20952,33008;7652,686523;2765,1098629999997;22796,52734;-172,469086;2075,13623;512,234558;236,705978;VC;B3;SC2;ST-HSC;48h;P;TT21;B3_TT21;B3VC48hST-HSCTT21
164336;90460,23438;24203,41211;3700,333496;2410,652832;21429,06641;-992,473999;38420,69141;2040,03833;237,53605699999997;VC;B2;SC2;MPP;48h;P;TT21;B2_TT21;B2VC48hMPPTT21
196809;136836,9219;39801,93359;6785,666992;5977,423828;47882,42188;96,839966;2156,043701;1518,52063;238,67698700000003;VC;B1;SC2;MPP;48h;P;TT21;B1_TT21;B1VC48hMPPTT21
127633;78519,77344;24591,35156;1092,450562;2903,080811;24813,21289;1297,157837;937,348206;1721,60498;239,84359700000002;VC;C1;SC2;MPP;48h;P;TT21;C1_TT21;C1VC48hMPPTT21
154929;102235,2813;38199,0;4241,806152;2640,5107420000004;23401,76367;683,999512;27895,23633;2750,375;241,06526200000002;VC;C2;SC2;MPP;48h;P;TT21;C2_TT21;C2VC48hMPPTT21
158388;81714,92188;22495,76172;507,603333;4795,012207;22332,79492;-349,881805;3157,012939;134,760284;241,889938;VC;C3;SC2;ST-HSC;48h;P;TT21;C3_TT21;C3VC48hST-HSCTT21
163643;86070,32031;24766,28125;16367,794919999998;4457,811522999999;25469,0625;2923,97998;733,025146;330,472473;242,83551;VC;C4;SC2;ST-HSC;48h;P;TT21;C4_TT21;C4VC48hST-HSCTT21
162161;76150,48438;22853,95117;2965,26123;8206,851563;22271,14453;33047,80469;2427,923096;30,266780999999998;243,92048599999998;VC;C5;SC2;SLAM-HSC;48h;P;TT21;C5_TT21;C5VC48hSLAM-HSCTT21
142330;69960,10156;27937,63086;443,415771;4655,237305;31217,808589999997;26661,56445;1247,0391849999999;-12,273862;245,420944;VC;C6;SC2;SLAM-HSC;48h;P;TT21;C6_TT21;C6VC48hSLAM-HSCTT21
181321;126913,5078;32836,86328;10263,75195;5319,737305;28678,38477;2276,954102;4057,116943;1865,5407710000002;246,398102;VC;C7;SC3;MPP;48h;P+ILs;TT21;C7_TT21;C7VC48hMPPTT21
221444;154402,5;42907,83203;3894,819092;9047,053711;44988,75781;1427,804077;1540,077759;814,243652;247,26742599999997;VC;C8;SC3;MPP;48h;P+ILs;TT21;C8_TT21;C8VC48hMPPTT21
173995;106596,6328;30352,14063;3276,725586;7265,498535;30631,24414;572,838501;1330,176514;228,211121;248,279312;VC;C9;SC3;ST-HSC;48h;P+ILs;TT21;C9_TT21;C9VC48hST-HSCTT21
146263;92686,72656;22360,10156;1209,8598630000001;4101,277344;28653,54102;1306,102905;620,9257200000001;133,361725;249,584885;VC;C10;SC3;ST-HSC;48h;P+ILs;TT21;C10_TT21;C10VC48hST-HSCTT21
110030;119071,4063;24229,5918;-244,71521;9077,290039;28065,58008;8257,842773;1240,192505;156,964417;251,747162;VC;C11;SC3;SLAM-HSC;48h;P+ILs;TT21;C11_TT21;C11VC48hSLAM-HSCTT21
114230;112302,6875;23755,9707;1036,317993;4041,1926270000004;31384,70313;12615,83887;481,12945599999995;86,588837;253,618896;VC;C12;SC3;SLAM-HSC;48h;P+ILs;TT21;C12_TT21;C12VC48hSLAM-HSCTT21
145765;69557,88281;20462,05078;730,870239;6850,094727;22437,09766;4746,975098;2480,590576;87,660767;256,84899900000005;VC;D12;SC3;SLAM-HSC;48h;P+ILs;TT21;D12_TT21;D12VC48hSLAM-HSCTT21
159826;89310,69531;29884,4707;262,233337;7752,40332;30278,527339999997;17270,72266;709,195618;86,73133100000001;258,360291;VC;D11;SC3;SLAM-HSC;48h;P+ILs;TT21;D11_TT21;D11VC48hSLAM-HSCTT21
138878;55301,68359;20660,78125;335,279938;5343,567871;19686,36133;579,810059;996,8041380000001;207,980042;259,288269;VC;D10;SC3;ST-HSC;48h;P+ILs;TT21;D10_TT21;D10VC48hST-HSCTT21
153490;76016,01563;29873,76172;767,308899;6307,501953;22436,69531;332,763855;1256,957642;17,151947;260,237915;VC;D9;SC3;ST-HSC;48h;P+ILs;TT21;D9_TT21;D9VC48hST-HSCTT21
146936;90948,13281;34936,02344;19829,32422;7092,86084;24091,96289;-12,483428;527,735901;3319,762207;261,457306;VC;D8;SC3;MPP;48h;P+ILs;TT21;D8_TT21;D8VC48hMPPTT21
