Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Original_cell;Culture_time
export_H1 bulk ckit+ SC4_CF0.csv.122;146188,2813;113254,8594;11936,84082;120,279083;100,697151;314,782196;69,208809;35,212589;1546,669312;161,44928;232,58786;4,183987;105,487923;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.123;160022,9844;100676,2969;10605,6377;24,639898;96,684441;820,079712;58,316322;91,37088;954,380676;54,852211;800,040222;4,095087;105,858116;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.124;130183,0078;95940,07031;14649,26465;809,048096;110,707664;136,597946;94,713516;211,090988;356,194611;41,731682;307,245941;4,343211;106,228859;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.125;130025,4922;77080,78125;11412,75;117,324928;131,050293;357,903076;101,374222;142,767578;1105,240967;386,036469;571,312866;4,287413;109,099632;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.126;162983,5156;100969,9531;16892,66211;34,865257;106,336792;55,668869;62,991531;141,270599;102,533264;248,119843;411,294067;4,261719;111,040718;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.127;157723,2813;98766,5625;10900,83301;78,283363;139,717438;3169,332275;59,892738;212,266556;994,195068;33,408413;692,407898;4,111709;111,495338;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.128;105233,5625;75885,77344;10412,08789;761,108276;168,123932;66,801338;61,189301;112,981354;26,740555;16,257093;375,549347;4,104198;120,970848;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.129;146954,7031;101644,6719;14669,87988;96,895515;75,508881;448,595978;72,361351;178,402863;1934,460938;301,138184;506,786926;4,260978;121,858994;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.130;100960;58081,50781;11596,02539;404,082672;92,170197;74,512413;23,188812;94,87307;9,777692;914,515076;611,149475;3,839298;122,059372;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.131;133009,6406;76243,71094;10713,45801;801,456116;137,334885;118,749542;29,777796;112,234955;141,785095;7,150833;131,862579;3,89179;123,635635;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.132;136123,125;78168,21875;11665,74121;93,916237;73,063499;507,137268;39,403355;108,064598;433,31839;892,956909;341,852386;4,003953;125,810028;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.133;140685,5625;105423,4844;10871,64063;80,076164;104,776283;200,935211;52,565491;8,960192;734,846375;219,240067;503,760345;4,070811;125,931816;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.134;160068,9063;96308,03906;12957,69434;506,692841;127,536247;105,434143;24,730583;-37,067348;50,955753;1354,27124;385,881226;3,893162;129,767014;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.135;153999,7969;141575,4531;14514,98828;94,729691;193,219894;303,076355;98,943466;168,234375;666,435059;357,605652;601,583679;4,353801;132,441666;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.136;170499,4063;125474,1719;11392,22266;1041,536011;119,700745;2836,593018;57,673141;-149,503525;858,777771;39,833282;636,033264;4,113652;132,714233;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.137;131564,1094;79346,27344;17089,03516;18,107798;177,29071;291,288422;157,797531;13,060325;445,317596;1083,684937;592,74585;4,547275;134,76088;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.138;179217,5;132902,625;14379,25684;281,954865;95,975441;8693,59375;77,542664;290,427704;206,654922;-89,216957;360,37854;4,276071;139,155365;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.139;120450,4531;75591,44531;12314,28125;69,377991;181,319992;96,08606;41,158386;110,295082;119,498718;637,286011;522,989563;4,03395;140,090805;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.140;118927,3047;75742,4375;10982,85352;66,476707;200,603165;234,064285;30,581684;-24,470671;589,79187;361,691864;391,076691;3,907597;140,451477;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.141;152354,125;86072,26563;9986,431641;32,161545;155,572922;108,402054;66,12133;161,908234;1017,88916;21,970421;845,984375;4,115186;141,260147;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.142;120628,6563;53764,71094;15053,54883;1322,849365;36,993427;355,795715;36,804562;120,325294;558,155029;100,711929;763,644592;4,061296;142,334641;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.143;115175,6016;71563,64844;13447,38281;90,320839;128,038025;281,529083;69,422607;198,299011;614,808289;117,207047;492,679688;4,221526;143,490692;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.144;154573,7969;97087,89844;10401,90039;45,056461;132,70015;3552,455811;78,472931;-112,054619;503,625214;-5,731829;180,964767;4,180297;144,072311;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.145;157259,875;142146,0625;11240,625;579,502014;94,527832;196,055069;76,783455;160,551895;1033,991455;85,686249;194,553329;4,197427;145,103485;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.146;194284,6094;128790,3438;14365,53027;95,61747;140,291306;339,46402;93,523384;100,441689;1897,536377;311,703857;822,162292;4,333322;145,461243;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.147;178218,2813;128197,6563;14217,39258;71,931412;65,840874;406,541443;96,815079;318,936646;971,809265;91,771011;1047,53125;4,340761;150,249329;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.148;124243,3984;101821,0781;23666,79492;1243,926147;74,835228;1251,802979;45,156628;97,533707;448,568939;66,29332;539,693604;4,263049;154,737427;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.149;165713,1719;100295,3984;12772,86523;77,890846;74,946114;489,880005;81,877319;98,522049;1762,957153;208,359589;1096,998047;4,256395;156,314545;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.150;141672,2188;110803,3516;13343,65137;350,412598;114,286949;441,820862;69,435501;113,240631;1097,260742;234,737213;242,621628;4,219204;156,608521;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.151;117344,8906;87588,8125;12517,81348;253,25383;188,383301;187,535217;51,750893;-72,792183;62,046162;1806,435303;493,77533;4,109313;160,886093;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.152;182743,0938;128114,1484;28253,4375;205,577515;514,859009;490,83136;123,947433;-23,759266;764,445984;1443,051514;943,302917;4,627525;161,129639;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.153;97740,61719;48609,61328;11754,80957;65,737534;97,285156;156,382889;32,745571;83,360764;683,436096;277,881714;298,248932;3,949452;161,429153;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.154;140191,6875;96175,86719;11221,87109;58,489754;131,788284;80,899475;84,873299;178,849243;769,337036;138,122162;605,590942;4,227676;164,197113;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.155;123022,9453;101457,1484;11691,33691;88,057907;147,085861;987,364502;50,310497;-21,630907;608,028748;77,818619;625,207703;4,079669;166,772888;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.156;184705,9375;155824,2188;23826,82031;3802,573486;73,01886;51,404896;63,89817;173,419373;-43,859447;-16,584169;623,765686;4,371726;166,880295;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.157;113908,6328;77076,71094;22633,84961;393,493896;144,81012;98,552925;42,416882;87,89621;378,495483;1441,099976;485,48053;4,230123;168,237656;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.158;156304,6875;99349,375;15138,44141;60,274773;140,485992;85,439003;59,024284;147,988876;346,140045;1093,179565;245,227371;4,208072;169,822891;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.159;112714,4688;81805,97656;12635,5752;27,53286;138,868454;1973,464355;44,354424;144,427185;127,586464;-5,705549;88,117821;4,064826;172,064148;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.160;124139,7734;63897,92969;12635,89063;703,71405;107,663033;844,7677;71,390411;27,074776;903,874878;93,114838;347,221283;4,210995;173,189362;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.161;107162,0078;76047,50781;14018,56738;63,119919;142,657913;1996,553589;53,111504;88,308884;798,556335;63,485485;472,299286;4,152055;174,659653;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.162;97048,98438;36323,32813;10761,14453;65,177628;76,941437;14,304153;27,541288;73,888741;416,966187;128,785889;92,916382;3,869177;175,454636;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.163;116213,5547;68863,76563;12051,00488;90,223351;122,030548;277,534058;42,056282;68,735016;322,315826;297,455414;382,863312;4,033941;176,282913;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.164;190899,7031;138171,4219;17726,51563;98,375725;184,839752;463,532928;123,806839;80,63588;1082,798462;177,408401;1187,576416;4,484025;181,266159;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.165;128011,7969;71596,95313;16091,38379;63,636467;149,215561;275,498322;60,072456;241,603012;1134,185791;393,823944;317,094666;4,232224;181,586197;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.166;187599,2969;130902,4219;11806,00098;157,424927;135,136215;246,45018;99,446777;303,960785;1959,507202;182,910736;649,101196;4,291922;181,590393;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.167;151057,2813;104791,9063;11024,95606;112,473373;74,89135;593,058838;46,713821;92,821678;1252,251587;100,022141;570,320496;4,038868;181,74263;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.168;120444,9219;90231,26563;17089,77148;286,27301;149,988297;147,262268;55,407112;47,986183;568,834045;377,537079;417,199982;4,225883;182,927628;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.169;160785,125;100769,4297;10667,94238;130,217468;116,114655;231,899002;86,578857;85,505859;1059,12793;160,037766;413,972382;4,21824;182,980316;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.170;108784,1797;80673,78906;11853,34766;49,067585;253,274857;94,844749;53,928482;130,151688;665,28595;154,967361;474,519623;4,105221;188,437225;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.171;167905,5625;135976,7813;13199,72559;157,90213;214,703659;144,739014;90,322517;61,159557;805,887817;255,212616;628,737488;4,296636;188,614334;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.172;147684,2656;95005,82031;9900,089844;58,188698;191,181442;133,922623;86,41935;127,498665;728,542114;207,400711;693,313416;4,194734;194,314301;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.173;137222,4531;107964,5703;11893,28906;50,558498;340,784302;125,401321;128,850571;184,620132;731,931335;149,782715;752,138184;4,37373;195,086182;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.174;159454,5625;123849,75;15583,35547;143,738464;197,702835;2362,38916;95,108116;222,111969;646,950134;82,583809;1032,472168;4,36347;196,127472;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF0.csv.175;148074,5625;93366,72656;14496,41211;222,571381;150,955185;141,140411;73,880539;87,413223;563,50824;1083,048706;582,884155;4,263706;205,469742;SC4;CF;0;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.1;119560,4453;94728,82813;7263,013672;468,871857;131,434753;429,047119;44,602383;312,196808;542,401733;38,456894;385,752167;3,896494;0,107658;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.2;130053,8359;63009,30469;7006,947754;74,925636;72,64801;108,310417;33,610229;108,959961;593,288818;212,508514;332,288452;3,798578;1,210377;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.3;127357,4609;69854,61719;7926,400879;745,274658;105,141182;595,801575;40,33733;203,675568;1093,930664;38,53545;516,965637;3,892469;1,628457;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.4;155719,8594;97317,24219;6679,366699;141,404984;125,08963;701,216187;58,450573;175,979202;1375,890991;38,046665;988,351868;3,953804;2,040832;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.5;157912,9844;84232,60156;9830,18457;151,389633;142,745728;393,058716;87,89064;182,174042;614,768433;26,59099;681,16394;4,197742;2,216516;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.6;184750,0938;132293,3438;9535,204102;90,256882;134,71167;3519,577148;93,58831;166,103439;1127,159546;4,462079;466,186218;4,207675;2,219113;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.7;142663,875;75885,21094;9931,412109;47,502254;137,539352;315,42157;84,665123;166,754654;1065,263794;152,290482;700,19519;4,189406;3,096068;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.8;182725,4531;156636,0313;8655,943359;126,387413;142,98764;5565,721191;93,965248;-90,93853;331,198517;-8,266512;316,685547;4,1792;3,516875;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.9;149417,4219;97355,25781;9524,619141;134,64534;75,394951;6259,193359;74,622665;-263,358368;341,122986;-32,616734;419,093323;4,13779;4,618541;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.10;173115,3906;104039,8828;9743,108398;131,357666;139,094604;3786,928955;86,823128;335,236023;251,694016;-25,591818;320,245239;4,191257;4,664721;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.11;150490,4688;109498,3672;8480,540039;117,426933;125,856758;6018,877441;106,413338;667,020996;271,793701;-55,927044;201,502731;4,211118;5,917988;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.12;122260,7813;58579,22266;8994,577148;-31,67869;111,529869;1578,028442;52,255886;124,544174;690,922363;215,861801;833,224792;4,010792;9,495952;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.13;133426,8125;87596,23438;9931,600586;155,072632;347,921143;732,542419;47,883354;1,259741;932,121887;337,908539;406,077393;4,01439;10,166935;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.14;176726,1094;145558,6719;8043,445313;61,712654;72,760788;6012,218262;90,037903;483,841095;266,963562;-24,785414;297,656952;4,143552;13,28546;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.15;191620,0469;155692,4844;8529,476563;144,231995;120,412926;9341,631836;84,674057;275,691071;895,742798;-82,761414;656,482361;4,142707;13,64515;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.16;132523,75;51414,29688;7053,444824;263,761139;102,499588;343,923737;55,980316;108,081512;352,291107;12,02054;323,167114;3,957278;14,704096;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.17;160954,625;141464,9844;6578,324219;880,502136;139,574387;97,989914;78,947762;232,419037;1686,651978;77,395561;435,393188;4,041437;14,872271;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.18;166112,5313;114566,1406;8456,239258;117,368141;93,825127;4249,589355;34,776676;51,37323;226,622208;-3,948919;193,42334;3,866789;14,962152;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.19;127662,0547;64879,5625;8364,334961;80,455116;156,067429;729,083923;61,304291;53,487625;299,137878;36,426636;305,36969;4,037525;16,482109;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.20;145071,1719;84290,375;7729,029297;88,14254;129,555359;2083,943359;85,986984;188,04097;365,336792;-7,159842;406,155243;4,11717;17,424564;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.21;116051,6797;62479,87109;6674,308105;187,105865;94,979637;107,092613;52,373425;210,61734;1169,939697;416,859955;386,604279;3,919859;19,019545;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.22;159016,4219;90271,125;7411,785156;81,546387;106,641762;4823,74707;63,153465;272,785889;275,872192;-0,159856;319,239929;4,009522;19,10704;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.23;121344,7422;59460,8125;7004,455566;87,435715;126,984413;670,344238;38,282085;162,658356;644,252808;48,864647;591,767029;3,838437;19,282263;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.24;142248,625;92134,60156;8953,785156;578,820557;104,836952;542,626282;44,954292;88,45932;376,947052;26,890003;280,837097;3,963176;22,199028;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.25;131761,4375;96506,05469;6833,411133;174,309158;87,362282;1553,052124;48,804623;127,377724;590,153503;63,689896;410,540924;3,90542;23,741653;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.26;103092,5;42340,375;9597,072266;247,364258;57,793468;63,879734;26,616589;116,840416;170,02301;1294,480225;184,988586;3,823532;23,993032;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.27;122729,6719;59085,64453;6717,673828;89,292007;137,550568;508,206757;63,72665;66,942207;722,026794;55,983475;285,662018;3,9821;24,079205;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.28;170362,2344;125876,7109;9083,135742;120,660622;122,919289;4306,066406;66,431366;333,570953;224,855453;-17,640356;331,996307;4,087508;24,388535;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.29;142446,6719;85786,3125;8712,538086;81,452583;127,997452;150,001129;70,934975;138,106934;687,762268;66,286774;688,796936;4,094859;25,756037;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.30;130693,2734;74478,33594;6509,129883;82,390549;102,041084;100,051491;67,404427;100,28511;228,347275;151,918381;418,293823;3,989646;25,955702;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.31;190814,6406;150213,5;8709,427734;140,371902;97,095085;4401,916992;107,640602;135,291321;327,812653;6,195869;602,736572;4,222817;27,106285;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.32;202813,0313;158910,4375;6397,386719;141,804993;117,57299;6929,113281;95,727707;1,966691;315,900116;-12,002453;358,016937;4,092055;27,121023;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.33;132637,4063;78242,91406;9689,530273;97,262352;257,352844;375,234833;69,08326;32,430862;645,778442;413,210297;625,059204;4,119375;27,834566;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.34;157939,0938;84391,625;8792,52832;93,513206;56,043545;1833,365723;84,091667;196,054733;428,214722;-7,551486;237,667694;4,149916;29,505894;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.35;132628,0156;67747,32813;8089,603027;69,091797;73,23938;122,481903;61,24934;149,938889;1696,910034;65,530922;372,480804;4,026993;29,881023;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.36;119024,6875;63409,86719;9187,858398;158,119492;213,479401;200,202927;81,672066;61,845734;557,145874;600,062744;417,794495;4,154456;30,996605;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.37;133794,0625;86460,875;10029,00098;19,424267;161,418564;221,786957;76,267693;89,448448;590,596008;415,499359;422,463928;4,160332;31,349377;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.38;167202,2188;98589,71875;8005,257813;12,99063;165,291504;4957,65918;92,164497;241,152725;694,839478;34,110096;651,787842;4,14926;32,143398;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.39;148549,5;101723,1563;7800,180176;233,293411;84,820335;2010,021973;57,444935;48,300335;679,167053;71,875916;454,224304;3,996112;32,191273;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.40;182829,4844;114840,7813;5983,82666;44,884594;143,794296;1194,490356;49,640244;260,740387;1040,558228;3,354071;105,013725;3,869863;32,522156;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.41;117599,125;98239,96875;9013,356445;653,401062;103,329872;400,011322;54,015617;160,798462;305,412231;5,798172;228,454514;4,021603;32,693398;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.42;130843,8984;70718,69531;8389,783203;116,373833;116,132645;657,829468;41,582767;180,530914;1128,9552;7,717377;690,352905;3,919255;32,851337;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.43;145582,6719;112769,0234;8442,320313;110,399574;115,526512;3131,040771;79,905205;64,905014;914,254578;-6,390722;444,139557;4,121751;33,035061;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.44;116594,125;68845,89844;7945,610352;84,327507;103,466331;258,916992;86,856102;164,816116;1257,065796;406,208099;480,576508;4,128745;33,505234;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.45;157560,8281;110903,2422;9305,763672;190,606354;133,162949;357,390656;68,359917;225,639694;2767,87085;17,875181;891,613281;4,103732;33,837013;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.46;110527,6875;47044,88672;8822,683594;200,67514;103,490433;617,775513;35,707668;255,75415;603,24115;46,347179;492,913696;3,887929;34,489498;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.47;111019,6719;78934,9375;6911,023438;463,819031;155,759109;404,558929;50,914574;196,978821;1430,196411;120,762009;684,801697;3,921886;34,529221;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.48;155774,5625;153952,25;6710,050293;64,107239;99,3536;5123,560059;39,803558;-152,359222;220,507965;-20,468273;191,713806;3,837219;35,035538;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.49;110678,7578;70536,52344;8513,610352;87,021149;157,272766;147,105133;60,329414;99,89827;456,007141;49,564198;611,851379;4,038034;35,328434;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.50;136745,1875;100456,2656;7584,503418;265,634003;78,602135;251,795135;78,117294;120,604286;1235,799072;117,977409;546,368835;4,081897;36,59211;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.51;132820,7344;58030,61719;7191,45166;198,836288;76,176193;78,019295;35,288628;86,206329;974,922485;97,210152;373,933716;3,821524;37,753761;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.52;165298,375;102206,4141;9452,668945;29,038008;130,047623;741,838562;64,031761;132,634872;1431,380005;118,334663;716,802429;4,088456;38,609783;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.53;121107,7891;98258,53125;7983,248047;246,147507;122,169579;78,609673;52,814533;89,650085;324,565735;8,101701;382,001282;3,977428;38,671192;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.54;114069,375;57119,58984;7868,767578;64,668678;107,782951;919,551697;55,424553;149,316666;624,516235;127,541725;457,686401;3,987806;39,783676;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.55;146272;95067,54688;8145,97168;105,83448;112,005585;1902,28894;48,773273;131,240173;685,354431;-11,584476;228,532928;3,959179;40,286465;SC4;CF;1;ckit+;24h
export_H1 bulk ckit+ SC4_CF1.csv.56;140441,9531;85938,27344;6381,472656;106,175835;67,142616;797,495361;77,53299;99,065056;740,66394;24,750235;159,47847;4,026554;40,821827;SC4;CF;1;ckit+;24h
